Fluo 0.1 target,,
Wavelength (nm),Abs,
500.9379578,1.799584508,
500.0284729,1.971675754,
498.9672241,2.124471426,
498.057373,2.244484663,
496.9956665,2.350217819,
495.9337158,2.436412811,
495.0232849,2.521691799,
493.960907,2.586627245,
493.0501404,2.660450697,
491.9873047,2.702614069,
490.9242859,2.68397522,
490.0129089,2.698413849,
488.9494324,2.672287703,
488.0377197,2.659793139,
486.9738159,2.619510174,
486.0617371,2.580311775,
484.997406,2.516683817,
483.9328613,2.460413694,
483.0202026,2.37458396,
481.9552002,2.280295849,
481.0422058,2.177698851,
479.9768066,2.083864212,
479.0634155,2.011193991,
477.9975891,1.90286243,
476.9315491,1.80532217,
476.0176086,1.725822926,
474.9511719,1.63344419,
474.0368652,1.579675198,
472.9700012,1.512127519,
472.0553589,1.447289586,
470.9880371,1.387615442,
470.0730591,1.341613293,
469.0053406,1.297371387,
467.9374084,1.255046129,
467.0218811,1.223760486,
465.9535522,1.183437586,
465.0376587,1.153532028,
463.9689026,1.121660471,
463.0526733,1.102650046,
461.9835205,1.07306242,
461.066925,1.03977704,
459.9973755,1.008559585,
458.9276123,0.9742678404,
458.0104675,0.9448879957,
456.9403076,0.9077446461,
456.0228577,0.8703583479,
454.9522705,0.8261309266,
454.0344543,0.7883825302,
452.963501,0.7469556928,
452.0453491,0.7172904611,
450.9739685,0.6730309129,
450.055481,0.633197248,
448.9837341,0.5944280028,
448.0649109,0.5609639287,
446.9927368,0.5277855992,
446.0735779,0.5023603439,
445.0010376,0.4690369666,
443.9282837,0.4382394552,
443.008606,0.4138294756,
441.9354553,0.3861380517,
441.0154419,0.3675940335,
439.941925,0.3470934033,
439.0215759,0.327015698,
437.9476624,0.3092237711,
437.0270081,0.2934808433,
435.9526978,0.2785800099,
435.0317078,0.2673476338,
433.9570313,0.2537883222,
433.0357056,0.2414452434,
431.9606323,0.2287890911,
431.0390015,0.21846129,
429.9635315,0.20787175,
429.0415649,0.1988706887,
427.9657593,0.1872849464,
427.043457,0.1776455492,
425.9672852,0.1674260348,
425.0446777,0.1603927463,
423.9681091,0.151912719,
423.045166,0.1433573961,
421.9682312,0.1345135272,
421.0449829,0.1278259307,
419.9676819,0.1213422343,
419.0440979,0.1166923568,
417.9664307,0.1103626564,
417.042572,0.1048638374,
415.9645081,0.09864702821,
415.0403137,0.09562808275,
413.9619141,0.09103236347,
413.0374146,0.08861383051,
411.9586487,0.08476931602,
411.033844,0.08200567216,
409.9547119,0.07986073196,
409.0296021,0.07793663442,
407.9501038,0.07647296786,
407.0246887,0.07500117272,
405.9448242,0.07398951799,
405.019104,0.07293458283,
403.9389038,0.0714545697,
403.0128784,0.07145066559,
401.932312,0.07089421153,
401.0059814,0.07033436,
399.9250793,0.06988020986,
398.9984436,0.06974094361,
398.0716553,0.06920009851,
396.9902344,0.06929676235,
396.0631714,0.06916667521,
394.9814148,0.06869900227,
394.0540161,0.06881060451,
392.9719238,0.06897569448,
392.0442505,0.06891989708,
390.961792,0.06909750402,
390.033844,0.06879595667,
388.9510498,0.06993278116,
388.0227966,0.07011003792,
386.9396362,0.07041161507,
386.0111084,0.07051748037,
384.9276428,0.07126194239,
383.9987793,0.07104829699,
383.0698242,0.07163300365,
381.9858704,0.07192219794,
381.0566101,0.07193539292,
379.97229,0.07203132659,
379.0427551,0.07223074883,
377.9581299,0.07189574093,
377.0282898,0.07039286941,
375.9433289,0.07072047144,
375.0132141,0.07053589821,
373.9279175,0.0697786361,
372.9975281,0.06929633766,
372.0670166,0.0687033087,
370.9812622,0.06747080386,
370.0504456,0.0671133101,
368.9643555,0.06625849009,
368.0332642,0.06540799886,
366.9468689,0.06469675153,
366.0155029,0.06397101283,
364.928772,0.06340400875,
363.9971313,0.06298873574,
363.0653992,0.06283084303,
361.9781799,0.0615407154,
361.0461426,0.06166728586,
359.9586487,0.06124740839,
359.0263367,0.06147554889,
357.9385071,0.06158545613,
357.0059204,0.06166833267,
356.0732422,0.06221487373,
354.9849548,0.06289737672,
354.052002,0.06369182467,
352.9633789,0.06512004137,
352.0301514,0.06658869982,
350.9412537,0.06908518076,
350.0077515,0.07191834599,

Fluo 0.1 target,
Fluo 0.1 target
Collection Time: 2026-01-27 15:10:30
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        700.0
Stop (nm)                         350.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         600.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 2026-01-27 12:04:29
Method Modifications:
UVVIS SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
Common SAT Changed: 2026-01-27 12:06:18, Old:0.0125, New:0.1000
X Start nm Changed: 2026-01-27 12:06:26, Old:  800.0, New:  700.0
X Stop nm Changed: 2026-01-27 12:06:26, Old:  200.0, New:  350.0
Common Interval nm Changed: 2026-01-27 12:06:26, Old:     5.00, New:     1.00
Baseline Correction Changed: 2026-01-27 12:07:43, Old:0, New:1
Baseline Correction Changed: 2026-01-27 12:09:26, Old:1, New:0
Baseline Correction Changed: 2026-01-27 15:07:12, Old:0, New:1
End Method Modifications
<Current Wavelength> , 350.0

