#MultiHarp 150  Histogram Data			2023-07-14 15:45:39
#channels per curve
65536
#display curve no.
0	1	2	3	
4	1	0	0	
1	3	0	0	
4	2	0	0	
2	3	0	0	
4	3	0	0	
3	1	0	0	
3	7	0	0	
2	4	0	0	
5	1	0	0	
2	4	0	0	
1	4	0	0	
4	2	0	0	
3	6	0	0	
0	1	0	0	
1	3	0	0	
9	2	0	0	
4	3	0	0	
3	3	0	0	
5	3	0	0	
2	5	0	0	
0	2	0	0	
1	6	0	0	
1	2	0	0	
8	5	0	0	
5	2	0	0	
5	2	0	0	
0	0	0	0	
5	2	0	0	
4	6	0	0	
1	1	0	0	
4	4	0	0	
8	1	0	0	
2	2	0	0	
4	3	0	0	
1	2	0	0	
1	1	0	0	
6	5	0	0	
3	1	0	0	
4	5	0	0	
1	5	0	0	
5	2	0	0	
3	3	0	0	
5	5	0	0	
0	2	0	0	
1	4	0	0	
2	2	0	0	
3	2	0	0	
3	9	0	0	
1	3	0	0	
4	4	0	0	
1	6	0	0	
4	7	0	0	
3	5	0	0	
2	4	0	0	
1	3	0	0	
4	4	0	0	
3	2	0	0	
3	2	0	0	
0	3	0	0	
2	4	0	0	
3	1	0	0	
2	5	0	0	
2	3	0	0	
1	1	0	0	
0	6	0	0	
3	2	0	0	
4	4	0	0	
3	0	0	0	
4	2	0	0	
3	4	0	0	
4	1	0	0	
0	6	0	0	
1	4	0	0	
1	3	0	0	
0	2	0	0	
3	3	0	0	
5	2	0	0	
3	5	0	0	
3	1	0	0	
1	3	0	0	
1	7	0	0	
6	0	0	0	
5	4	0	0	
0	2	0	0	
1	2	0	0	
0	1	0	0	
3	4	0	0	
6	5	0	0	
2	2	0	0	
3	2	0	0	
3	5	0	0	
1	3	0	0	
2	5	0	0	
3	5	0	0	
3	5	0	0	
1	1	0	0	
1	2	0	0	
2	5	0	0	
4	5	0	0	
1	4	0	0	
3	4	0	0	
3	1	0	0	
2	4	0	0	
1	4	0	0	
5	6	0	0	
4	4	0	0	
2	2	0	0	
2	2	0	0	
1	6	0	0	
3	5	0	0	
1	4	0	0	
2	3	0	0	
1	6	0	0	
3	3	0	0	
1	6	0	0	
3	5	0	0	
2	4	0	0	
3	3	0	0	
1	1	0	0	
2	4	0	0	
1	2	0	0	
1	3	0	0	
6	4	0	0	
1	1	0	0	
2	4	0	0	
2	4	0	0	
1	2	0	0	
3	3	0	0	
2	4	0	0	
5	6	0	0	
1	1	0	0	
3	2	0	0	
0	4	0	0	
5	5	0	0	
6	2	0	0	
3	2	0	0	
1	7	0	0	
3	4	0	0	
6	3	0	0	
7	3	0	0	
2	4	0	0	
1	2	0	0	
2	3	0	0	
20	4	0	0	
183	1	0	0	
534	24	0	0	
885	207	0	0	
1092	657	0	0	
1219	1297	0	0	
1204	1594	0	0	
1305	1771	0	0	
1339	1927	0	0	
1363	1894	0	0	
1361	1958	0	0	
1411	1975	0	0	
1381	2010	0	0	
1404	2033	0	0	
1419	2058	0	0	
1445	2185	0	0	
1482	2166	0	0	
1421	2087	0	0	
1527	2155	0	0	
1423	2125	0	0	
1375	2240	0	0	
1439	2114	0	0	
1393	2143	0	0	
1476	2151	0	0	
1415	2135	0	0	
1421	2138	0	0	
1457	2139	0	0	
1447	2141	0	0	
1373	2112	0	0	
1481	2087	0	0	
1408	2141	0	0	
1467	2122	0	0	
1469	2164	0	0	
1451	2130	0	0	
1361	2131	0	0	
1410	2019	0	0	
1433	2101	0	0	
1426	2085	0	0	
1509	2136	0	0	
1459	2185	0	0	
1447	2093	0	0	
1398	2014	0	0	
1419	2087	0	0	
1379	1993	0	0	
1404	2133	0	0	
1389	2006	0	0	
1410	1974	0	0	
1367	2063	0	0	
1378	1999	0	0	
1426	2075	0	0	
1415	2023	0	0	
1420	1984	0	0	
1293	1989	0	0	
1286	1950	0	0	
1324	1917	0	0	
1337	1960	0	0	
1369	1953	0	0	
1346	2026	0	0	
1267	1888	0	0	
1358	1940	0	0	
1267	1966	0	0	
1316	1845	0	0	
1299	1924	0	0	
1302	1928	0	0	
1297	1978	0	0	
1247	1836	0	0	
1264	1833	0	0	
1264	1898	0	0	
1174	1886	0	0	
1294	1819	0	0	
1271	1746	0	0	
1284	1892	0	0	
1255	1872	0	0	
1225	1876	0	0	
1229	1801	0	0	
1236	1829	0	0	
1233	1764	0	0	
1262	1872	0	0	
1196	1724	0	0	
1155	1782	0	0	
1219	1767	0	0	
1220	1718	0	0	
1176	1783	0	0	
1161	1737	0	0	
1190	1767	0	0	
1148	1719	0	0	
1283	1689	0	0	
1201	1709	0	0	
1083	1780	0	0	
1097	1750	0	0	
1209	1691	0	0	
1180	1743	0	0	
1068	1696	0	0	
1131	1664	0	0	
1094	1631	0	0	
1115	1636	0	0	
1118	1571	0	0	
1130	1623	0	0	
1120	1642	0	0	
1105	1629	0	0	
1155	1666	0	0	
1110	1592	0	0	
1104	1706	0	0	
1076	1623	0	0	
1098	1561	0	0	
1044	1490	0	0	
1058	1564	0	0	
1043	1495	0	0	
1116	1509	0	0	
1071	1491	0	0	
1018	1492	0	0	
1116	1541	0	0	
1035	1553	0	0	
1048	1469	0	0	
1004	1495	0	0	
996	1491	0	0	
1076	1455	0	0	
1035	1603	0	0	
1056	1470	0	0	
1045	1454	0	0	
990	1498	0	0	
967	1446	0	0	
983	1420	0	0	
978	1431	0	0	
997	1458	0	0	
971	1394	0	0	
970	1399	0	0	
922	1382	0	0	
1016	1392	0	0	
951	1396	0	0	
916	1390	0	0	
1020	1366	0	0	
965	1446	0	0	
956	1383	0	0	
943	1354	0	0	
913	1317	0	0	
936	1378	0	0	
944	1349	0	0	
928	1307	0	0	
942	1374	0	0	
901	1315	0	0	
883	1352	0	0	
886	1263	0	0	
884	1289	0	0	
930	1315	0	0	
879	1213	0	0	
890	1228	0	0	
888	1251	0	0	
873	1285	0	0	
921	1260	0	0	
851	1289	0	0	
831	1207	0	0	
835	1211	0	0	
819	1238	0	0	
817	1232	0	0	
842	1251	0	0	
872	1221	0	0	
815	1187	0	0	
861	1263	0	0	
820	1230	0	0	
893	1230	0	0	
851	1186	0	0	
853	1179	0	0	
761	1123	0	0	
766	1215	0	0	
743	1141	0	0	
796	1155	0	0	
799	1172	0	0	
789	1156	0	0	
787	1163	0	0	
764	1151	0	0	
806	1091	0	0	
776	1101	0	0	
802	1114	0	0	
781	1115	0	0	
762	1101	0	0	
791	1055	0	0	
751	1049	0	0	
716	1108	0	0	
782	1136	0	0	
763	1071	0	0	
707	1034	0	0	
733	1035	0	0	
741	1041	0	0	
744	1057	0	0	
684	1088	0	0	
761	1089	0	0	
742	1107	0	0	
733	982	0	0	
697	996	0	0	
747	1014	0	0	
716	921	0	0	
682	993	0	0	
708	979	0	0	
709	1025	0	0	
757	1015	0	0	
669	1044	0	0	
694	1000	0	0	
642	1013	0	0	
673	923	0	0	
664	973	0	0	
623	955	0	0	
682	893	0	0	
682	976	0	0	
715	983	0	0	
675	954	0	0	
627	963	0	0	
698	946	0	0	
679	926	0	0	
632	947	0	0	
622	955	0	0	
686	932	0	0	
661	926	0	0	
556	954	0	0	
619	882	0	0	
623	908	0	0	
590	836	0	0	
619	931	0	0	
652	925	0	0	
625	896	0	0	
579	912	0	0	
634	850	0	0	
570	880	0	0	
618	917	0	0	
616	888	0	0	
606	859	0	0	
638	866	0	0	
595	818	0	0	
550	895	0	0	
566	824	0	0	
637	802	0	0	
562	809	0	0	
575	830	0	0	
575	769	0	0	
510	818	0	0	
532	831	0	0	
574	813	0	0	
550	804	0	0	
558	736	0	0	
588	803	0	0	
557	809	0	0	
560	778	0	0	
539	810	0	0	
547	789	0	0	
551	804	0	0	
538	801	0	0	
520	773	0	0	
509	753	0	0	
545	761	0	0	
519	758	0	0	
518	754	0	0	
482	751	0	0	
514	697	0	0	
513	730	0	0	
492	739	0	0	
512	746	0	0	
495	706	0	0	
503	702	0	0	
503	733	0	0	
514	699	0	0	
519	704	0	0	
511	737	0	0	
509	681	0	0	
470	687	0	0	
521	751	0	0	
507	675	0	0	
449	671	0	0	
478	679	0	0	
495	680	0	0	
492	665	0	0	
487	658	0	0	
480	702	0	0	
463	661	0	0	
464	640	0	0	
455	656	0	0	
481	670	0	0	
453	682	0	0	
421	630	0	0	
445	655	0	0	
488	646	0	0	
498	632	0	0	
436	683	0	0	
447	628	0	0	
436	674	0	0	
437	617	0	0	
432	658	0	0	
415	706	0	0	
416	653	0	0	
429	643	0	0	
422	659	0	0	
434	586	0	0	
435	652	0	0	
393	627	0	0	
431	604	0	0	
442	580	0	0	
399	619	0	0	
421	605	0	0	
428	553	0	0	
424	617	0	0	
398	568	0	0	
418	553	0	0	
406	601	0	0	
392	561	0	0	
379	582	0	0	
429	578	0	0	
366	561	0	0	
397	626	0	0	
399	552	0	0	
418	542	0	0	
424	583	0	0	
395	588	0	0	
390	513	0	0	
390	594	0	0	
363	509	0	0	
359	537	0	0	
386	575	0	0	
366	503	0	0	
370	520	0	0	
359	523	0	0	
382	578	0	0	
364	536	0	0	
371	524	0	0	
373	533	0	0	
370	519	0	0	
369	548	0	0	
392	546	0	0	
366	544	0	0	
352	483	0	0	
364	495	0	0	
342	499	0	0	
336	525	0	0	
338	481	0	0	
350	468	0	0	
326	476	0	0	
349	527	0	0	
330	499	0	0	
330	486	0	0	
356	477	0	0	
362	490	0	0	
341	436	0	0	
359	521	0	0	
320	469	0	0	
305	476	0	0	
355	479	0	0	
327	447	0	0	
343	512	0	0	
351	446	0	0	
331	468	0	0	
335	466	0	0	
304	489	0	0	
317	451	0	0	
325	473	0	0	
317	471	0	0	
318	430	0	0	
305	445	0	0	
333	434	0	0	
303	433	0	0	
308	422	0	0	
310	444	0	0	
310	429	0	0	
297	447	0	0	
303	409	0	0	
278	436	0	0	
293	425	0	0	
311	447	0	0	
273	438	0	0	
307	404	0	0	
270	417	0	0	
338	412	0	0	
309	417	0	0	
296	443	0	0	
303	456	0	0	
288	412	0	0	
276	431	0	0	
280	410	0	0	
289	415	0	0	
299	411	0	0	
280	388	0	0	
302	418	0	0	
300	399	0	0	
284	404	0	0	
290	435	0	0	
254	405	0	0	
305	380	0	0	
268	391	0	0	
279	442	0	0	
264	361	0	0	
252	367	0	0	
261	368	0	0	
251	394	0	0	
248	352	0	0	
268	379	0	0	
289	359	0	0	
262	374	0	0	
247	375	0	0	
264	390	0	0	
245	390	0	0	
266	367	0	0	
260	389	0	0	
282	343	0	0	
248	345	0	0	
254	358	0	0	
251	354	0	0	
238	346	0	0	
231	349	0	0	
280	349	0	0	
263	344	0	0	
225	328	0	0	
266	327	0	0	
231	337	0	0	
262	358	0	0	
232	308	0	0	
260	363	0	0	
244	337	0	0	
256	324	0	0	
246	329	0	0	
212	356	0	0	
246	324	0	0	
252	340	0	0	
228	290	0	0	
210	302	0	0	
189	329	0	0	
251	351	0	0	
238	316	0	0	
226	315	0	0	
240	305	0	0	
259	316	0	0	
245	325	0	0	
212	305	0	0	
233	338	0	0	
184	345	0	0	
212	289	0	0	
193	330	0	0	
210	289	0	0	
221	315	0	0	
217	326	0	0	
187	319	0	0	
234	319	0	0	
205	301	0	0	
207	314	0	0	
233	312	0	0	
211	287	0	0	
228	303	0	0	
203	327	0	0	
212	278	0	0	
197	290	0	0	
204	305	0	0	
199	282	0	0	
222	325	0	0	
200	305	0	0	
226	287	0	0	
207	281	0	0	
208	270	0	0	
195	259	0	0	
221	294	0	0	
214	263	0	0	
214	293	0	0	
193	261	0	0	
205	256	0	0	
215	256	0	0	
196	258	0	0	
178	258	0	0	
169	267	0	0	
162	261	0	0	
186	285	0	0	
192	278	0	0	
191	269	0	0	
202	268	0	0	
180	268	0	0	
198	237	0	0	
188	257	0	0	
187	236	0	0	
182	272	0	0	
199	261	0	0	
199	258	0	0	
156	271	0	0	
180	290	0	0	
174	239	0	0	
161	266	0	0	
179	258	0	0	
180	266	0	0	
173	232	0	0	
191	261	0	0	
179	251	0	0	
176	222	0	0	
150	205	0	0	
163	256	0	0	
187	228	0	0	
177	255	0	0	
155	233	0	0	
168	226	0	0	
172	231	0	0	
175	252	0	0	
166	233	0	0	
163	227	0	0	
181	227	0	0	
188	217	0	0	
159	276	0	0	
165	238	0	0	
170	216	0	0	
159	235	0	0	
173	228	0	0	
184	246	0	0	
175	243	0	0	
174	190	0	0	
132	237	0	0	
165	227	0	0	
162	203	0	0	
164	221	0	0	
168	236	0	0	
160	230	0	0	
159	230	0	0	
170	216	0	0	
159	221	0	0	
151	210	0	0	
148	225	0	0	
150	206	0	0	
173	189	0	0	
155	222	0	0	
153	190	0	0	
141	198	0	0	
156	238	0	0	
136	208	0	0	
151	218	0	0	
157	214	0	0	
146	225	0	0	
144	202	0	0	
146	193	0	0	
141	218	0	0	
168	203	0	0	
143	199	0	0	
172	207	0	0	
140	208	0	0	
142	191	0	0	
155	184	0	0	
158	174	0	0	
151	190	0	0	
121	178	0	0	
155	182	0	0	
110	192	0	0	
127	192	0	0	
134	169	0	0	
127	192	0	0	
131	177	0	0	
130	184	0	0	
160	196	0	0	
132	207	0	0	
116	195	0	0	
123	171	0	0	
140	174	0	0	
145	182	0	0	
126	158	0	0	
141	155	0	0	
104	204	0	0	
130	172	0	0	
141	185	0	0	
126	163	0	0	
141	183	0	0	
121	185	0	0	
113	190	0	0	
144	183	0	0	
116	188	0	0	
118	173	0	0	
161	181	0	0	
128	160	0	0	
139	192	0	0	
133	179	0	0	
133	200	0	0	
123	186	0	0	
144	163	0	0	
118	183	0	0	
125	186	0	0	
136	173	0	0	
137	152	0	0	
108	179	0	0	
136	149	0	0	
118	149	0	0	
123	154	0	0	
118	181	0	0	
116	166	0	0	
128	171	0	0	
124	169	0	0	
111	174	0	0	
125	150	0	0	
111	145	0	0	
104	163	0	0	
103	153	0	0	
120	146	0	0	
105	156	0	0	
115	177	0	0	
111	169	0	0	
96	153	0	0	
108	158	0	0	
107	138	0	0	
101	162	0	0	
99	156	0	0	
119	141	0	0	
112	166	0	0	
114	135	0	0	
105	152	0	0	
92	169	0	0	
105	148	0	0	
108	147	0	0	
119	165	0	0	
110	141	0	0	
98	143	0	0	
94	159	0	0	
105	140	0	0	
89	141	0	0	
108	136	0	0	
109	137	0	0	
100	149	0	0	
106	129	0	0	
115	157	0	0	
102	138	0	0	
93	143	0	0	
96	153	0	0	
110	127	0	0	
108	133	0	0	
102	133	0	0	
100	139	0	0	
105	136	0	0	
95	123	0	0	
112	157	0	0	
100	143	0	0	
94	130	0	0	
95	123	0	0	
91	131	0	0	
106	128	0	0	
85	133	0	0	
103	146	0	0	
90	116	0	0	
92	107	0	0	
96	131	0	0	
89	117	0	0	
94	155	0	0	
97	146	0	0	
100	146	0	0	
87	129	0	0	
107	134	0	0	
78	126	0	0	
80	128	0	0	
100	115	0	0	
92	120	0	0	
101	122	0	0	
96	125	0	0	
86	115	0	0	
91	118	0	0	
87	124	0	0	
94	128	0	0	
76	113	0	0	
94	117	0	0	
84	105	0	0	
96	110	0	0	
93	117	0	0	
73	144	0	0	
96	130	0	0	
82	124	0	0	
83	111	0	0	
87	105	0	0	
100	117	0	0	
82	125	0	0	
89	126	0	0	
78	107	0	0	
76	107	0	0	
93	112	0	0	
92	130	0	0	
88	113	0	0	
88	129	0	0	
75	107	0	0	
92	113	0	0	
91	114	0	0	
67	104	0	0	
81	104	0	0	
85	100	0	0	
91	132	0	0	
71	95	0	0	
88	124	0	0	
87	117	0	0	
70	99	0	0	
80	120	0	0	
69	115	0	0	
90	121	0	0	
85	114	0	0	
81	104	0	0	
72	109	0	0	
83	108	0	0	
81	108	0	0	
92	96	0	0	
58	105	0	0	
75	84	0	0	
81	100	0	0	
68	104	0	0	
81	111	0	0	
73	114	0	0	
101	100	0	0	
78	109	0	0	
67	93	0	0	
76	94	0	0	
57	111	0	0	
75	128	0	0	
68	111	0	0	
69	100	0	0	
58	73	0	0	
72	112	0	0	
72	102	0	0	
88	110	0	0	
71	106	0	0	
69	101	0	0	
65	93	0	0	
84	92	0	0	
91	89	0	0	
50	84	0	0	
86	94	0	0	
59	99	0	0	
67	85	0	0	
73	70	0	0	
84	89	0	0	
76	92	0	0	
72	93	0	0	
65	87	0	0	
66	82	0	0	
82	81	0	0	
69	91	0	0	
64	95	0	0	
67	93	0	0	
61	88	0	0	
65	90	0	0	
85	85	0	0	
80	66	0	0	
71	84	0	0	
66	81	0	0	
72	90	0	0	
70	85	0	0	
68	96	0	0	
64	71	0	0	
65	93	0	0	
66	87	0	0	
71	80	0	0	
60	86	0	0	
46	101	0	0	
64	80	0	0	
51	82	0	0	
70	100	0	0	
66	79	0	0	
66	81	0	0	
66	89	0	0	
50	99	0	0	
59	80	0	0	
60	75	0	0	
57	86	0	0	
55	96	0	0	
61	84	0	0	
58	88	0	0	
58	78	0	0	
55	65	0	0	
56	73	0	0	
50	76	0	0	
65	89	0	0	
60	82	0	0	
